title,review_score,title_num_words,contains_subheading
Spiral: A Novel,4.8,3,1
Spire,4.416666666666667,1,0
Spirit Camp,5.0,2,0
Spirit Sickness,4.357142857142857,2,0
"Spirit Tailings: Ghost Tales from Virginia City, Butte and Helena",5.0,10,1
"Spirit Walk, Book One: Old Wounds (Star Trek Voyager (Paperback Unnumbered)) (Bk. 1)",3.7,13,1
Spirit World,4.666666666666667,2,0
Spirit and Power: Foundations of Pentecostal Experience,4.75,7,1
Spirit of Hungary : A Panorama of Hungarian History and Culture (Second Edition),4.75,13,1
Spirit of Tao Te Ching,5.0,5,0
"Spirit of the Border, The: A Romance of the Early Settlers in the Ohio Valley",5.0,15,1
Spirit of the Witch: Religion & Spirituality in Contemporary Witchcraft,4.7272727272727275,10,1
Spirit: A Story of Death ... and Life,4.75,8,1
Spirits Rebellious,5.0,2,0
Spirits in the Dark (Caribbean Writers Series),3.0,7,0
"Spirits of Flux & Anchor (Soul Rider, Bk. 1)",4.666666666666667,9,0
Spirits of the Ordinary: A Tale of Casas Grandes,4.0,9,1
Spiritual Disciplines for the Christian Life (Pilgrimage Growth Guide),4.671875,9,0
Spiritual Economics: The Prosperity Process,5.0,5,1
Spiritual Friend: Reclaiming the Gift of Spiritual Direction,2.5,8,1
Spiritual Friendship (Cistercian Fathers 5),4.5,5,0
Spiritual Genius: the Mastery of Life's Meaning,5.0,7,1
Spiritual Growth: Being Your Higher Self,4.836363636363636,6,1
Spiritual Interpretation of Scripture,3.25,4,0
Spiritual Leadership: Moving People on to God's Agenda,4.757575757575758,8,1
Spiritual Life: The Foundation for Preaching and Teaching,3.6666666666666665,8,1
Spiritual Lives of the Great Composers,4.045454545454546,6,0
Spiritual Mentoring: A Guide for Seeking and Giving Direction,4.222222222222222,9,1
Spiritual Parenting,5.0,2,0
Spiritual Quest: A Guide to the Changing Landscape,4.25,8,1
Spiritual Sayings of Kahlil Gibran,5.0,5,0
Spiritual Theology: A Systematic Study of the Christian Life,4.333333333333333,9,1
Spiritual Tourist,4.166666666666667,2,0
Spiritual Vibrations,5.0,2,0
Spiritual Warfare (Lifeguide Bible Studies),5.0,5,0
Spiritual depression; its causes and cure,4.75,6,0
Spirituality Without God,5.0,3,0
Spirituality of the Psalms (Facets),4.4,5,0
"Spit in the Ocean, No. 7: All About Ken Kesey",4.75,10,1
Spitfire (Motorbooks International Warbird History),2.3333333333333335,5,0
Spitting Off Tall Buildings,4.466666666666667,4,0
Splash!: A Penguin Counting Book,3.0,5,1
Splay Anthem,4.5,2,0
"Splintering Urbanism: Networked Infrastructures, Technological Mobilities and the Urban Condition",3.5,10,1
Splish! Splosh! Why Do We Wash?,3.0,6,0
Split Ends,4.625,2,0
Split Image,4.5,2,0
Split Infinity,4.28169014084507,2,0
Splitting,4.0,1,0
Spock must die!,3.64,3,0
Spoiled Rotten America,4.476190476190476,3,0
Spoken Hindi (Book/Cassette Course),4.5,4,0
Spoken Uyghur,2.0,2,0
Spoken Words,4.0,2,0
Spongebob Squarepants Trivia Book,4.125,4,0
Spongebob Squarepants: Krusty Krab Adventures/Friends Forever/Tales From Bikini Bottom/Crime and Funishment,4.0,11,1
Spontaneous Melodramas,4.6,2,0
Spook,3.533333333333333,1,0
Spook Who Sat by the Door,5.0,6,0
Spook's Apprentice (No.1),4.615384615384615,3,0
Spook: Science Tackles the Afterlife,3.403314917127072,5,1
Spoon,4.0,1,0
Sport Nutrition: An Introduction to Energy Production and Performance,4.25,9,1
Sport Psychology (Routledge Modular Psychology),4.0,5,0
Sport of the Gods (Signet Classics),4.416666666666667,6,0
Sporting Chance,4.333333333333333,2,0
Sports Cars (Cars & Trucks),5.0,5,0
"Sports Illustrated NCAA Womens Basketball Championship Commemorative Issue, 2007",5.0,9,0
Sports Illustrated: Almanac 2006 (Sports Illustrated Sports Almanac),3.0,8,1
Sports Supplements,4.5,2,0
Sports: The Complete Visual Reference,5.0,5,1
Spotty,4.3,1,0
Spreading Misandry: The Teaching of Contempt for Men in Popular Culture,3.96,11,1
Sprig Muslin,4.1875,2,0
Spring Awakening,4.625,2,0
Spring Break (Next),4.5,3,0
Spring Came on Forever,5.0,4,0
Spring Fever,4.8,2,0
"Spring Flowers, Spring Frost: A Novel",4.1,6,1
Spring Forward: The Annual Madness of Daylight Saving Time,4.538461538461538,9,1
Spring Into HTML and CSS,3.5714285714285716,5,0
Spring Moon: A Novel of China,4.208333333333333,6,1
Spring Snow (Vintage Classics),4.730769230769231,4,0
"Spring of My Love (Silver Hills Trilogy, Book 3)",5.0,9,0
Spring's Fury (Topaz Historical Romances),4.410714285714286,5,0
Springtime in Noisy Village,4.666666666666667,4,0
Springwater Seasons,4.526315789473684,2,0
Sprite's Secret,5.0,2,0
Spritz,3.6666666666666665,1,0
Sprout Garden - Revised Edition,4.545454545454546,5,0
Spunk: Three Tales,5.0,3,1
Spunky,5.0,1,0
Spurgeon v. Hyper-Calvinism: The Battle for Gospel Preaching,3.8,8,1
Spurgeon's Sermons Volume 10,5.0,4,0
Spurgeon's Sermons on Jesus and the Holy Spirit,5.0,8,0
Sputnik: The Shock of the Century (Science Matters),4.333333333333333,8,1
Spy Dust,3.5555555555555554,2,0
Spy Kids Jr. Novel,5.0,4,0
"Spy Science: 40 Secret-Sleuthing, Code-Cracking, Spy-Catching Activities for Kids",4.428571428571429,9,1
Spy Sinker,3.909090909090909,2,0
Spy Who Kissed Me (Five Star Expressions),4.666666666666667,7,0
Spy in the Russian Club: Spy in the Russian Club,3.5,10,1
Spy killer (Classic fiction series),4.487804878048781,5,0
Spy: The Inside Story of How the FBI's Robert Hanssen Betrayed America,4.391304347826087,12,1
Spycatcher,4.375,1,0
Spycraft Espionage Handbook,5.0,3,0
Squanto and the Miracle of Thanksgiving,4.9411764705882355,6,0
Square Root of Man,2.0,4,0
Squash : A History of the Game,3.875,7,1
Squeeze the Day: 365 Ways to Bring Joy and Juice Into Your Life,4.8,13,1
Squid: The Definitive Guide,4.571428571428571,4,1
Sr-71 Revealed: The Untold Story,4.363636363636363,5,1
"Sri Aurobindo: Or, The adventure of consciousness",5.0,7,1
Sri Ramakrishna,3.0,2,0
St Elmo,4.333333333333333,2,0
St. Athanasius on the Incarnation: The Treatise De Incarnatione Verbi Dei,5.0,11,1
St. Ephrem the Syrian: Hymns On Paradise,5.0,7,1
St. Francis of Assisi,3.763157894736842,4,0
"St. Francis of Assisi,",3.763157894736842,4,0
St. George for England;: A tale of Cressy and Poitiers,3.0,10,1
St. John's Gospel: A Bible Study Guide and Commentary,4.555555555555555,9,1
St. Leon (Oxford World's Classics),3.5,5,0
St. Mary Magdalene: The Gnostic Tradition of the Holy Bride,4.333333333333333,10,1
St. Patrick of Ireland : A Biography,4.576923076923077,7,1
St. Patrick's Day Murder (Christine Bennett Mysteries),3.0,7,0
St. Patrick's Day in the Morning (Clarion books),4.0,8,0
St. Patrick's Gargoyle,3.6666666666666665,3,0
St. Petersburg (FL) (Voices of America),5.0,6,0
St. Therese: Doctor of the Little Way,1.0,7,1
St. Thomas Aquinas,4.037037037037037,3,0
Stable Strategies and Others,4.833333333333333,4,0
Stacey and the Missing Ring (Baby-Sitters Club Mysteries),4.75,8,0
Stacey and the Mystery of Stoneybrook (Baby-Sitters Club),4.5,8,0
"Stacey's Ex-Best Friend (Baby-Sitters Club, No. 51)",4.7,7,0
Stage Fright on a Summer Night (Magic Tree House #25),4.875,10,0
Stage Lighting,5.0,2,0
"Stage Lighting Design: The Art, The Craft, The Life.",4.5,9,1
Stage Makeup,4.0,2,0
Stagestruck,4.75,1,0
Stahman's Shawls and Scarves: Lace Faroese-Shaped Shawls from the Neck Down & Seamen's Scarves,4.846153846153846,14,1
Stain of Guilt (Hidden Faces Series #2),4.666666666666667,7,0
Stained Glass,5.0,2,0
Staircase,4.0,1,0
Staircase of a Thousand Steps,4.608695652173913,5,0
Stairway to Heaven,5.0,3,0
Stalemate,4.5,1,0
"Stalin's Cold War: Soviet Strategies in Europe, 1943 to 1956",3.0,10,1
"Stalin's Other War: Soviet Grand Strategy, 1939-1941",4.888888888888889,7,1
"Stalin, a political biography",5.0,4,0
Stalking the Angel,4.0394736842105265,3,0
Stalking the Elephant Kings: In Search of Laos (Latitude 20 Books),4.444444444444445,11,1
Stalking the Nightmare,4.166666666666667,3,0
Stalking the Wild Asparagus,4.6,4,0
Stamboul train (Heron books),4.0,4,0
Stand By Your Man: A Novel,4.333333333333333,6,1
Stand Tall,3.6666666666666665,2,0
"Stand Up for Your Life: Develop the Courage, Confidence, and Character to Fulfill Your Greatest Potential",4.391304347826087,16,1
"Stand Up, Speak Out, Talk Back!",4.0,6,0
Stand in the Wind,3.6666666666666665,4,0
Stand on Zanzibar,4.127272727272727,3,0
Standard & Poor's MidCap 400 Guide 2000,5.0,7,0
Standard Arabic: An Advanced Course,4.0,5,1
Standard Carnival Glass Price Guide,3.0,5,0
Standard Catalog of World Gold Coins,4.142857142857143,6,0
Standing Against the Wind,4.75,4,0
Standing Down Falling Up: Asperger's Syndrome from the Inside Out (Lucky Duck Books),4.5,13,1
Standing Firm in These Last Days [1 and 2 Thessalonians] (International Inductive Study Series),5.0,14,0
Standing Tall (Steeple Hill Women's Fiction #30),4.8,7,0
Standing in the Light: A Lakota Way of Seeing (American Indian Lives),5.0,12,1
Standing in the Shadow: Help and Encouragement for Suicide Survivors,3.3333333333333335,10,1
Standing on the Promises,5.0,4,0
Standing the Test of Time: Love Stories of African American Elders,5.0,11,1
Stanford Wong Flunks Big-time,4.75,4,0
Stanford: Portrait of a university,4.75,5,1
Stanger in a Strange Land,3.9722222222222223,5,0
Stanley Kubrick: A Narrative and Stylistic Analysis,4.8,7,1
Stanley Kubrick: Interviews (Conversations with Filmmakers),4.666666666666667,6,1
Stanley Park: A Novel,4.090909090909091,4,1
"Stanley's Africa,",5.0,2,0
"Stanley, Flat again!",4.333333333333333,3,0
Star,3.0853658536585367,1,0
Star Bridge,4.666666666666667,2,0
Star Craving Mad,4.571428571428571,3,0
Star Diaries,4.583333333333333,2,0
Star Jumper: Journal of a Cardboard Genius,4.583333333333333,7,1
"Star King (The Demon Princes, Book 1)",4.8,7,0
Star Man's Son,4.3076923076923075,3,0
"Star Mother's Youngest Child [Paperback] by Moeri, Louise",4.857142857142857,8,0
Star Of Kazan,4.555555555555555,3,0
"Star Risk, Ltd.",5.0,3,0
Star Rogue,4.0,2,0
Star Struck,4.166666666666667,2,0
Star Trek 1,4.5,3,0
Star Trek 10,3.2857142857142856,3,0
Star Trek 3,5.0,3,0
Star Trek 5,4.166666666666667,3,0
Star Trek 6,4.0,3,0
Star Trek 7,4.333333333333333,3,0
Star Trek Chronology: The History of the Future,4.461538461538462,8,1
Star Trek Log Three,3.25,4,0
Star Trek and History: Race-ing toward a White Future,2.5384615384615383,9,1
Star Trek the Next Generation.,4.0,5,0
Star Trek the Next Generation: War Drums,3.5,7,1
Star Trek: Avenger,3.962025316455696,3,1
Star Trek: The Eugenics Wars: The Rise and Fall of Khan Noonien Singh,3.810810810810811,13,1
"Star Trek: The Eugenics Wars: The Rise and Fall of Khan Noonien Singh, Volume 2",3.392156862745098,15,1
"Star Trek: The Key Collection, Vol. 3 (Star Trek: The Key Collection)",5.0,12,1
Star Trek: The Original series: Rihannsu: The Bloodwing Voyages,4.076923076923077,9,1
Star Trek: The Return,4.4363636363636365,4,1
Star Trek: Vulcan's Heart,4.277777777777778,4,1
Star Trek: Web of the Romulans,3.75,6,1
Star Trek: Yesterday's Son,4.361111111111111,4,1
Star Wars - The Crystal Star,3.0,6,0
"Star Wars - Wraith Squadron (X-Wing , No 5)",4.857142857142857,9,0
Star Wars Dark Apprentice Volume Jedi,4.5,6,0
Star Wars Dark Empire #1: The Destiny of a Jedi (Dark Horse Comics),3.0,13,1
Star Wars Dark Nest I,3.7868852459016393,5,0
Star Wars Episode II,4.241379310344827,4,0
Star Wars Njo Force Heretic Remnant 1 (Star Wars New Jedi Order) (v. 1),3.3378378378378377,14,0
Star Wars Rogue Planet,4.0,4,0
Star Wars Survivor's Quest,3.891304347826087,4,0
"Star Wars, Episode II: Attack of the Clones (Junior Novelization)",4.818181818181818,10,1
"Star Wars, Episode III - Revenge of the Sith",4.364516129032258,9,0
"Star Wars: Dark Empire, #3 of 6 (Comic Book)",3.0,9,1
Star Wars: Dark Forces: Soldier for the Empire GSA,4.0,9,1
Star Wars: Droids: Rebellion (Star Wars (Dark Horse)),3.6666666666666665,8,1
"Star Wars: I, Jedi",4.145762711864407,4,1
Star Wars: Jedi Quest #1: The Way of the Apprentice,3.3333333333333335,10,1
Star Wars: Jedi Vs. Sith,3.4210526315789473,5,1
Star Wars: Labyrinth of Evil,4.1454545454545455,5,1
Star Wars: The Cestus Deception,3.6338028169014085,5,1
Star Wars: The Mos Eisley Cantina Pop-Up Book (Star Wars S.),2.0,11,1
Star Wars: The Ultimate Visual Guide,4.472727272727273,6,1
Star Wars; The New Jedi Order: Agents of Chaos II: Jedi Eclipse,4.0,12,1
Star Witness.,3.642857142857143,2,0
Star Wreck 6: Geek Space Nine : An Extraterrestrial Example of Extreme Silliness,5.0,13,1
Star Wreck V: The Undiscovered Nursing Home,5.0,7,1
Star girl,5.0,2,0
Star guard,4.6,2,0
Star in Danger (Thoroughbred Series #37),4.188679245283019,6,0
Star of Danger,5.0,3,0
Star of Wild Horse Canyon,5.0,5,0
Star of ashes,5.0,3,0
Star of the Sea (Rumpole Crime),4.415094339622642,6,0
Star trek 3,5.0,3,0
"Star trek III, the search for Spock",5.0,7,0
Star trek V: The final frontier,3.7,6,1
Star-crossed,4.75,1,0
"Star-names and their meanings,",5.0,4,0
StarCluster 2E RPG,4.0,3,0
Starburst,4.333333333333333,1,0
Stardance,3.875,1,0
Stardom: Industry of Desire,5.0,4,1
Stardust,3.3214285714285716,1,0
Starfist Flashfire,3.3703703703703702,2,0
Starflight,4.0,1,0
Stargazer's Children,3.0,2,0
Stargazing: What to Look for in the Night Sky (Astronomy),4.0,10,1
Starhammer,4.904761904761905,1,0
Starhawk (#5): Storm Over Saturn,5.0,5,1
Staring at the Light: A Sarah Fortune Mystery (Attorney Sarah Fortune Mysteries),4.333333333333333,12,1
"Stark's War (Stark's War, Book 1)",3.5526315789473686,6,0
Starlight,4.333333333333333,1,0
"Starlight (Warriors: The New Prophecy, Book 4)",4.6477272727272725,7,1
Starlight and Storm (Modern Library Exploration),4.111111111111111,6,0
Starman,3.4936708860759493,1,0
Starman Jones,4.388888888888889,2,0
Starman: Sins of the Father (Book 1),4.75,7,1
Starrigger,4.5,1,0
Starring Hillary (Picture Books),4.0,4,0
Starring Prima! : The Mouse of the Ballet Jolie,4.6,9,1
Starring Sherlock Holmes,4.6,3,0
Stars,4.625,1,0
Stars (Gem),5.0,2,0
Stars and Stripes: The Story of the American Flag,5.0,9,1
Stars fell on Alabama,4.0,4,0
Stars in Their Courses: The Gettysburg Campaign,4.779661016949152,7,1
Stars in the Darkness,5.0,4,0
Stars of David: Rock 'n' Roll's Jewish Stories,3.4,8,1
Stars of the New Curfew,4.0,5,0
"Stars, Stones and Scholars: The Decipherment of the Megaliths as an Ancient Survey of the Earth by Astronomy",3.0,18,1
"Stars: A Guide to the Constellations, Sun, Moon, Planets, and Other Features of the Heavens (Golden Guide)",4.714285714285714,17,1
"Stars;: A guide to the constellations, sun, moon, planets and other features of the heavens, (A Golden nature guide)",4.714285714285714,19,1
Starseeker,5.0,1,0
Starshine,2.75,1,0
Starshine (#T2658),2.75,2,0
Starshine: One woman's valiant escape from mind control : a novel,5.0,11,1
Starship,3.75,1,0
Starship & Haiku,3.5,3,0
Starship Troopers,4.432960893854749,2,0
Starstruck,5.0,1,0
Start & Run a Creative Services Business,4.0,7,0
Start & Run a Home Daycare (Self-Counsel Press Business Series),4.571428571428571,10,0
"Start Quilting with Alex Anderson: Six Projects for First-Time Quilters, 2nd Edition",4.466666666666667,12,1
"Start Small, Finish Big: 15 Key Lessons to Start--and Run--Your Own Successful Business",4.4,13,1
Start a Successful Mutual Fund: The Step-by-Step Reference Guide to Make It Happen,4.0,13,1
Starting A Student/Noncommercial Educational Radio Station,4.0,6,0
Starting FORTH,5.0,2,0
Starting From San Francisco,2.5,4,0
Starting School (Picture Puffin),4.375,4,0
Starting Something Big: The Commercial Emergence of GE Aircraft Engines (Library of Flight),4.666666666666667,13,1
Starting Something: An Entrepreneur's Tale of Corporate Culture,4.739130434782608,8,1
Starting an Ebay Business for Dummies,3.967741935483871,6,0
"Starting and Managing a Nonprofit Organization: A Legal Guide (Wiley Nonprofit Law, Finance and Management Series)",4.166666666666667,16,1
Starting on a Shoestring: Building a Business Without a Bankroll,4.571428571428571,10,1
Stash Envy,4.636363636363637,2,0
State of Emergency,3.0,3,0
State of War,5.0,3,0
State of the Union: A Novel,4.4,6,1
State of the World 2003,4.5,5,0
Stated Choice Methods: Analysis and Applications,4.5,6,1
"Statements : True Tales of Life, Love, and Credit Card Bills",4.5,11,1
States of Denial,5.0,3,0
Static Contraction Training,3.411214953271028,3,0
Static Shock: Trial by Fire,5.0,5,1
Stations of the Tide,4.0,4,0
Statistical Abstract of the United States : The National Data Book 1999,5.0,12,1
"Statistical Abstract of the United States, 1999: The National Data (Paper)",5.0,11,1
Statistical Graphics: Design Principles and Practices,5.0,6,1
Statistical Mechanics,4.125,2,0
Statistical Physics of Macromolecules (Polymers and Complex Materials),4.0,8,0
Statistical mechanics,2.8181818181818183,2,0
Statistical methods applied to experiments in agriculture and biology,5.0,9,0
"Statistical methods applied to experiments in agriculture and biology,",5.0,9,0
Statistics,3.980769230769231,1,0
Statistics Without Tears: A Primer for Non-mathematicians,4.2,7,1
Statistics for Management (7th Edition),3.1666666666666665,5,0
Statistics in Language Studies (Cambridge Textbooks in Linguistics),3.5,8,0
Statistics in Medicine,4.0,3,0
Statistics: The Art and Science of Learning From Data (MyStatLab Series),3.272727272727273,11,1
Statistics: Theory and Methods,3.6666666666666665,4,1
Stats Player Profiles 1998,3.0,4,0
Stay With Me,4.6,3,0
Stay up Late (Picture Puffin books),5.0,6,0
Stayin' Alive: The Invention Of Safe Sex,4.0,7,1
Staying Alive: Real Poems for Unreal Times,4.636363636363637,7,1
Staying Found: The Complete Map & Compass Handbook,3.25,8,1
Staying Put!,2.0,2,0
"Staying Safe: The Complete Guide to Protecting Yourself, Your Family, and Your Business",4.111111111111111,13,1
Staying Sober: A Guide for Relapse Prevention- Based Upon the CENAPS Model of Treatment,4.6521739130434785,14,1
Staying With Relations,5.0,3,0
Staying at Daisy's,4.211538461538462,3,0
Steal This Book,3.880952380952381,3,0
Stealing Beauty,3.25,2,0
Stealing Fire from the Gods: The Complete Guide to Story for Writers and Filmmakers (2nd Edition),4.409090909090909,16,1
Stealing Heaven,3.5,2,0
Stealing Henry,4.833333333333333,2,0
Stealing Some Time: Vol. 2,4.071428571428571,5,1
Stealing Some Time:Volume 1 (Parts 1 and 2),4.357142857142857,8,1
"Stealing Time : Steve Case, Jerry Levin, and the Collapse of AOL Time Warner",3.962962962962963,14,1
